station_id,day,day_of_week,is_weekend,hour,is_peak_hour,passenger_count,delay_minutes
3,59,3,0,4,0,129,0.07
3,59,3,0,5,0,130,0.15
3,59,3,0,6,0,225,2.25
3,59,3,0,7,0,372,0.0
3,59,3,0,8,1,747,4.25
3,59,3,0,9,1,889,3.43
3,59,3,0,10,1,666,5.19
3,59,3,0,11,1,440,2.72
3,59,3,0,12,0,211,1.2
3,59,3,0,13,0,120,0.0
3,59,3,0,14,0,147,2.5
3,59,3,0,15,0,201,1.32
3,59,3,0,16,0,368,1.38
3,59,3,0,17,1,636,2.24
3,59,3,0,18,1,773,4.39
3,59,3,0,19,1,931,7.43
3,59,3,0,20,1,619,0.9
3,59,3,0,21,0,329,1.11
3,59,3,0,22,0,188,1.46
3,59,3,0,23,0,137,1.71
4,0,0,0,0,0,179,0.94
4,0,0,0,1,0,160,0.94
4,0,0,0,2,0,160,0.46
4,0,0,0,3,0,153,1.97
4,0,0,0,4,0,185,0.0
4,0,0,0,5,0,169,0.0
4,0,0,0,6,0,283,0.25
4,0,0,0,7,0,437,2.71
4,0,0,0,8,1,997,4.98
4,0,0,0,9,1,1097,5.0
4,0,0,0,10,1,974,2.58
4,0,0,0,11,1,490,1.28
4,0,0,0,12,0,228,0.42
4,0,0,0,13,0,188,1.6
4,0,0,0,14,0,181,0.94
4,0,0,0,15,0,248,0.0
4,0,0,0,16,0,423,1.98
4,0,0,0,17,1,794,3.66
4,0,0,0,18,1,1071,3.72
4,0,0,0,19,1,1357,6.79
4,0,0,0,20,1,802,2.86
4,0,0,0,21,0,418,1.48
4,0,0,0,22,0,244,0.0
4,0,0,0,23,0,149,0.0
4,1,1,0,0,0,156,0.27
4,1,1,0,1,0,172,0.0
4,1,1,0,2,0,144,2.86
4,1,1,0,3,0,155,1.95
4,1,1,0,4,0,181,0.0
4,1,1,0,5,0,169,0.27
4,1,1,0,6,0,212,0.38
4,1,1,0,7,0,529,2.93
4,1,1,0,8,1,918,3.11
4,1,1,0,9,1,1023,6.0
4,1,1,0,10,1,840,3.8
4,1,1,0,11,1,501,4.2
4,1,1,0,12,0,271,0.0
4,1,1,0,13,0,157,1.5
4,1,1,0,14,0,172,0.01
4,1,1,0,15,0,258,1.31
4,1,1,0,16,0,435,2.91
4,1,1,0,17,1,753,5.36
4,1,1,0,18,1,1015,5.05
4,1,1,0,19,1,1207,2.76
4,1,1,0,20,1,755,4.73
4,1,1,0,21,0,474,1.64
4,1,1,0,22,0,224,2.33
4,1,1,0,23,0,187,0.0
4,2,2,0,0,0,139,0.89
4,2,2,0,1,0,162,0.2
4,2,2,0,2,0,162,0.0
4,2,2,0,3,0,128,0.0
4,2,2,0,4,0,156,0.21
4,2,2,0,5,0,155,0.0
4,2,2,0,6,0,241,2.31
4,2,2,0,7,0,544,3.96
4,2,2,0,8,1,817,1.54
4,2,2,0,9,1,1122,5.44
4,2,2,0,10,1,903,0.59
4,2,2,0,11,1,460,1.8
4,2,2,0,12,0,261,2.19
4,2,2,0,13,0,175,1.2
4,2,2,0,14,0,174,1.72
4,2,2,0,15,0,244,1.07
4,2,2,0,16,0,424,1.82
4,2,2,0,17,1,807,3.63
4,2,2,0,18,1,1116,6.48
4,2,2,0,19,1,1106,3.45
4,2,2,0,20,1,832,1.28
4,2,2,0,21,0,396,2.09
4,2,2,0,22,0,248,0.0
4,2,2,0,23,0,166,0.0
4,3,3,0,0,0,148,2.01
4,3,3,0,1,0,162,0.62
4,3,3,0,2,0,147,0.0
4,3,3,0,3,0,171,1.57
4,3,3,0,4,0,147,1.67
4,3,3,0,5,0,170,0.25
4,3,3,0,6,0,260,0.0
4,3,3,0,7,0,481,2.11
4,3,3,0,8,1,840,4.36
4,3,3,0,9,1,1241,3.83
4,3,3,0,10,1,758,0.03
4,3,3,0,11,1,488,0.96
4,3,3,0,12,0,256,1.22
4,3,3,0,13,0,151,0.0
4,3,3,0,14,0,177,0.91
4,3,3,0,15,0,230,0.0
4,3,3,0,16,0,450,3.71
4,3,3,0,17,1,794,1.9
4,3,3,0,18,1,1087,2.3
4,3,3,0,19,1,1175,4.82
4,3,3,0,20,1,667,2.22
4,3,3,0,21,0,450,1.3
4,3,3,0,22,0,233,0.0
4,3,3,0,23,0,179,0.0
4,4,4,0,0,0,127,0.0
4,4,4,0,1,0,166,0.08
4,4,4,0,2,0,175,1.34
4,4,4,0,3,0,158,0.44
4,4,4,0,4,0,155,0.22
4,4,4,0,5,0,167,1.46
4,4,4,0,6,0,232,0.0
4,4,4,0,7,0,450,4.87
4,4,4,0,8,1,912,4.1
4,4,4,0,9,1,988,4.89
4,4,4,0,10,1,866,3.79
4,4,4,0,11,1,456,2.06
4,4,4,0,12,0,243,0.0
4,4,4,0,13,0,183,0.0
4,4,4,0,14,0,180,1.75
4,4,4,0,15,0,221,0.0
4,4,4,0,16,0,426,2.13
4,4,4,0,17,1,767,3.72
4,4,4,0,18,1,1236,4.18
4,4,4,0,19,1,934,4.97
4,4,4,0,20,1,881,4.11
4,4,4,0,21,0,396,1.4
4,4,4,0,22,0,217,1.83
4,4,4,0,23,0,152,0.16
4,5,5,1,0,0,78,0.5
4,5,5,1,1,0,82,0.59
4,5,5,1,2,0,84,0.0
4,5,5,1,3,0,89,0.28
4,5,5,1,4,0,79,3.68
4,5,5,1,5,0,97,0.16
4,5,5,1,6,0,154,3.38
4,5,5,1,7,0,268,1.59
4,5,5,1,8,1,443,1.55
4,5,5,1,9,1,584,2.61
4,5,5,1,10,1,494,2.82
4,5,5,1,11,1,277,0.0
4,5,5,1,12,0,128,0.0
4,5,5,1,13,0,93,1.95
4,5,5,1,14,0,86,0.0
4,5,5,1,15,0,141,0.11
4,5,5,1,16,0,247,0.78
4,5,5,1,17,1,436,1.4
4,5,5,1,18,1,627,0.19
4,5,5,1,19,1,578,2.76
4,5,5,1,20,1,445,4.02
4,5,5,1,21,0,231,3.14
4,5,5,1,22,0,124,2.49
4,5,5,1,23,0,100,0.0
4,6,6,1,0,0,86,0.27
4,6,6,1,1,0,89,0.02
4,6,6,1,2,0,82,2.38
4,6,6,1,3,0,84,1.58
4,6,6,1,4,0,84,2.84
4,6,6,1,5,0,89,0.0
4,6,6,1,6,0,155,0.0
4,6,6,1,7,0,306,2.56
4,6,6,1,8,1,475,0.0
4,6,6,1,9,1,592,2.52
4,6,6,1,10,1,526,4.49
4,6,6,1,11,1,257,2.23
4,6,6,1,12,0,147,2.2
4,6,6,1,13,0,99,0.0
4,6,6,1,14,0,94,0.0
4,6,6,1,15,0,129,1.99
4,6,6,1,16,0,244,2.7
4,6,6,1,17,1,439,0.0
4,6,6,1,18,1,475,2.12
4,6,6,1,19,1,585,0.87
4,6,6,1,20,1,369,0.37
4,6,6,1,21,0,235,1.94
4,6,6,1,22,0,133,2.94
4,6,6,1,23,0,86,1.67
4,7,0,0,0,0,154,1.66
4,7,0,0,1,0,148,2.2
4,7,0,0,2,0,157,0.0
4,7,0,0,3,0,154,0.26
4,7,0,0,4,0,162,0.0
4,7,0,0,5,0,170,1.27
4,7,0,0,6,0,252,3.03
4,7,0,0,7,0,525,2.09
4,7,0,0,8,1,890,4.0
4,7,0,0,9,1,1114,1.72
4,7,0,0,10,1,853,1.19
4,7,0,0,11,1,545,2.09
4,7,0,0,12,0,248,2.34
4,7,0,0,13,0,179,0.0
4,7,0,0,14,0,172,0.19
4,7,0,0,15,0,205,0.0
4,7,0,0,16,0,427,1.54
4,7,0,0,17,1,685,4.47
4,7,0,0,18,1,1074,4.35
4,7,0,0,19,1,1118,3.29
4,7,0,0,20,1,805,2.67
4,7,0,0,21,0,403,2.47
4,7,0,0,22,0,267,2.16
4,7,0,0,23,0,183,0.0
4,8,1,0,0,0,134,2.77
4,8,1,0,1,0,179,3.03
4,8,1,0,2,0,150,0.0
4,8,1,0,3,0,141,0.0
4,8,1,0,4,0,154,3.02
4,8,1,0,5,0,169,1.13
4,8,1,0,6,0,279,0.51
4,8,1,0,7,0,575,5.29
4,8,1,0,8,1,865,2.59
4,8,1,0,9,1,1140,4.04
4,8,1,0,10,1,794,5.1
4,8,1,0,11,1,542,2.4
4,8,1,0,12,0,226,0.0
4,8,1,0,13,0,175,0.0
4,8,1,0,14,0,168,2.2
4,8,1,0,15,0,252,3.08
4,8,1,0,16,0,399,1.08
4,8,1,0,17,1,824,3.97
4,8,1,0,18,1,1216,5.49
4,8,1,0,19,1,1243,5.78
4,8,1,0,20,1,843,2.89
4,8,1,0,21,0,434,3.1
4,8,1,0,22,0,269,2.17
4,8,1,0,23,0,170,2.75
4,9,2,0,0,0,127,0.0
4,9,2,0,1,0,162,0.67
4,9,2,0,2,0,161,0.74
4,9,2,0,3,0,161,0.0
4,9,2,0,4,0,163,2.14
4,9,2,0,5,0,187,3.77
4,9,2,0,6,0,256,1.43
4,9,2,0,7,0,434,0.94
4,9,2,0,8,1,861,5.02
4,9,2,0,9,1,1027,5.3
4,9,2,0,10,1,874,3.23
4,9,2,0,11,1,504,1.43
4,9,2,0,12,0,243,0.0
4,9,2,0,13,0,170,0.0
4,9,2,0,14,0,165,1.29
4,9,2,0,15,0,251,1.35
4,9,2,0,16,0,468,2.74
4,9,2,0,17,1,758,2.34
4,9,2,0,18,1,1110,5.3
4,9,2,0,19,1,1204,6.6
4,9,2,0,20,1,743,2.82
4,9,2,0,21,0,457,3.43
4,9,2,0,22,0,256,0.93
4,9,2,0,23,0,154,0.0
4,10,3,0,0,0,157,1.14
4,10,3,0,1,0,140,0.63
4,10,3,0,2,0,162,0.0
4,10,3,0,3,0,168,0.11
4,10,3,0,4,0,171,0.0
4,10,3,0,5,0,157,0.0
4,10,3,0,6,0,249,0.41
4,10,3,0,7,0,486,2.44
4,10,3,0,8,1,863,3.35
4,10,3,0,9,1,932,4.32
4,10,3,0,10,1,868,5.89
4,10,3,0,11,1,457,0.0
4,10,3,0,12,0,264,1.58
4,10,3,0,13,0,159,0.0
4,10,3,0,14,0,194,2.9
4,10,3,0,15,0,191,0.08
4,10,3,0,16,0,491,1.25
4,10,3,0,17,1,746,2.56
4,10,3,0,18,1,986,1.39
4,10,3,0,19,1,1174,1.93
4,10,3,0,20,1,792,4.5
4,10,3,0,21,0,383,0.15
4,10,3,0,22,0,261,1.84
4,10,3,0,23,0,162,2.45
4,11,4,0,0,0,169,1.08
4,11,4,0,1,0,143,0.0
4,11,4,0,2,0,157,0.35
4,11,4,0,3,0,165,0.0
4,11,4,0,4,0,137,0.82
4,11,4,0,5,0,164,0.0
4,11,4,0,6,0,216,0.89
4,11,4,0,7,0,492,2.95
4,11,4,0,8,1,879,3.32
4,11,4,0,9,1,1181,2.76
4,11,4,0,10,1,912,1.14
4,11,4,0,11,1,461,0.03
4,11,4,0,12,0,267,0.97
4,11,4,0,13,0,173,0.0
4,11,4,0,14,0,168,0.0
4,11,4,0,15,0,245,0.0
4,11,4,0,16,0,480,0.0
4,11,4,0,17,1,727,5.42
4,11,4,0,18,1,1045,2.21
4,11,4,0,19,1,1102,3.69
4,11,4,0,20,1,725,1.26
4,11,4,0,21,0,530,1.74
4,11,4,0,22,0,201,3.04
4,11,4,0,23,0,179,0.0
4,12,5,1,0,0,78,1.32
4,12,5,1,1,0,83,0.0
4,12,5,1,2,0,96,0.0
4,12,5,1,3,0,95,2.3
4,12,5,1,4,0,78,1.86
4,12,5,1,5,0,89,0.0
4,12,5,1,6,0,133,1.13
4,12,5,1,7,0,262,0.59
4,12,5,1,8,1,525,2.26
4,12,5,1,9,1,553,3.27
4,12,5,1,10,1,488,0.0
4,12,5,1,11,1,281,1.71
4,12,5,1,12,0,138,1.89
4,12,5,1,13,0,90,0.86
4,12,5,1,14,0,83,0.94
4,12,5,1,15,0,151,0.0
4,12,5,1,16,0,224,0.0
4,12,5,1,17,1,431,0.13
4,12,5,1,18,1,616,3.73
4,12,5,1,19,1,621,0.0
4,12,5,1,20,1,461,3.25
4,12,5,1,21,0,254,1.58
4,12,5,1,22,0,133,2.08
4,12,5,1,23,0,108,0.0
4,13,6,1,0,0,92,0.24
4,13,6,1,1,0,83,0.0
4,13,6,1,2,0,82,0.0
4,13,6,1,3,0,81,0.0
4,13,6,1,4,0,82,0.0
4,13,6,1,5,0,94,0.0
4,13,6,1,6,0,122,1.03
4,13,6,1,7,0,254,2.63
4,13,6,1,8,1,489,2.87
4,13,6,1,9,1,660,2.18
4,13,6,1,10,1,459,3.14
4,13,6,1,11,1,283,0.85
4,13,6,1,12,0,154,0.3
4,13,6,1,13,0,95,0.41
4,13,6,1,14,0,88,0.47
4,13,6,1,15,0,145,1.25
4,13,6,1,16,0,239,0.71
4,13,6,1,17,1,438,2.88
4,13,6,1,18,1,625,2.0
4,13,6,1,19,1,611,3.16
4,13,6,1,20,1,393,1.82
4,13,6,1,21,0,197,1.51
4,13,6,1,22,0,138,1.67
4,13,6,1,23,0,91,0.83
4,14,0,0,0,0,171,2.8
4,14,0,0,1,0,153,0.82
4,14,0,0,2,0,167,0.0
4,14,0,0,3,0,150,2.6
4,14,0,0,4,0,168,1.23
4,14,0,0,5,0,150,0.53
4,14,0,0,6,0,239,1.45
4,14,0,0,7,0,462,0.31
4,14,0,0,8,1,730,4.75
4,14,0,0,9,1,1045,4.42
4,14,0,0,10,1,874,1.89
4,14,0,0,11,1,444,0.27
4,14,0,0,12,0,237,1.5
4,14,0,0,13,0,162,3.27
4,14,0,0,14,0,187,1.96
4,14,0,0,15,0,236,3.22
4,14,0,0,16,0,426,1.66
4,14,0,0,17,1,787,4.2
4,14,0,0,18,1,1138,3.84
4,14,0,0,19,1,1037,5.11
4,14,0,0,20,1,821,2.69
4,14,0,0,21,0,379,1.21
4,14,0,0,22,0,250,3.71
4,14,0,0,23,0,154,0.0
4,15,1,0,0,0,149,2.63
4,15,1,0,1,0,153,0.0
4,15,1,0,2,0,161,0.04
4,15,1,0,3,0,139,0.0
4,15,1,0,4,0,177,1.28
4,15,1,0,5,0,172,0.31
4,15,1,0,6,0,257,1.45
4,15,1,0,7,0,506,2.2
4,15,1,0,8,1,935,3.77
4,15,1,0,9,1,995,3.06
4,15,1,0,10,1,736,5.98
4,15,1,0,11,1,528,0.87
4,15,1,0,12,0,246,0.03
4,15,1,0,13,0,194,0.0
4,15,1,0,14,0,174,0.53
4,15,1,0,15,0,254,0.86
4,15,1,0,16,0,373,1.12
4,15,1,0,17,1,716,2.98
4,15,1,0,18,1,1207,2.22
4,15,1,0,19,1,1014,3.23
4,15,1,0,20,1,753,4.12
4,15,1,0,21,0,428,2.34
4,15,1,0,22,0,226,1.25
4,15,1,0,23,0,181,0.0
4,16,2,0,0,0,163,0.73
4,16,2,0,1,0,167,0.37
4,16,2,0,2,0,158,0.57
4,16,2,0,3,0,153,1.0
4,16,2,0,4,0,162,0.0
4,16,2,0,5,0,190,0.0
4,16,2,0,6,0,238,0.81
4,16,2,0,7,0,511,4.41
4,16,2,0,8,1,744,2.21
4,16,2,0,9,1,896,3.63
4,16,2,0,10,1,894,5.96
4,16,2,0,11,1,499,3.56
4,16,2,0,12,0,263,0.4
4,16,2,0,13,0,153,1.02
4,16,2,0,14,0,152,2.55
4,16,2,0,15,0,235,2.73
4,16,2,0,16,0,417,2.07
4,16,2,0,17,1,790,3.09
4,16,2,0,18,1,1046,4.77
4,16,2,0,19,1,1003,2.2
4,16,2,0,20,1,854,4.51
4,16,2,0,21,0,436,4.24
4,16,2,0,22,0,233,2.92
4,16,2,0,23,0,173,0.0
4,17,3,0,0,0,177,2.19
4,17,3,0,1,0,152,1.7
4,17,3,0,2,0,149,1.84
4,17,3,0,3,0,124,0.0
4,17,3,0,4,0,168,0.3
4,17,3,0,5,0,174,0.0
4,17,3,0,6,0,289,2.94
4,17,3,0,7,0,486,1.34
4,17,3,0,8,1,947,6.76
4,17,3,0,9,1,1162,7.91
4,17,3,0,10,1,810,2.01
4,17,3,0,11,1,447,2.45
4,17,3,0,12,0,255,0.79
4,17,3,0,13,0,184,2.58
4,17,3,0,14,0,151,0.0
4,17,3,0,15,0,254,0.31
4,17,3,0,16,0,406,3.15
4,17,3,0,17,1,697,2.34
4,17,3,0,18,1,1112,3.59
4,17,3,0,19,1,1151,3.75
4,17,3,0,20,1,864,3.27
4,17,3,0,21,0,457,2.95
4,17,3,0,22,0,226,0.0
4,17,3,0,23,0,176,0.81
4,18,4,0,0,0,161,0.3
4,18,4,0,1,0,148,3.6
4,18,4,0,2,0,136,1.64
4,18,4,0,3,0,147,0.08
4,18,4,0,4,0,152,0.0
4,18,4,0,5,0,179,2.8
4,18,4,0,6,0,261,1.2
4,18,4,0,7,0,455,2.6
4,18,4,0,8,1,1026,3.53
4,18,4,0,9,1,1047,3.35
4,18,4,0,10,1,840,0.0
4,18,4,0,11,1,510,0.77
4,18,4,0,12,0,219,2.01
4,18,4,0,13,0,158,0.12
4,18,4,0,14,0,193,0.0
4,18,4,0,15,0,209,1.24
4,18,4,0,16,0,474,0.0
4,18,4,0,17,1,802,4.08
4,18,4,0,18,1,905,4.82
4,18,4,0,19,1,1159,4.17
4,18,4,0,20,1,855,5.12
4,18,4,0,21,0,437,1.07
4,18,4,0,22,0,219,0.82
4,18,4,0,23,0,179,0.23
4,19,5,1,0,0,69,2.18
4,19,5,1,1,0,86,0.0
4,19,5,1,2,0,90,2.65
4,19,5,1,3,0,65,0.91
4,19,5,1,4,0,76,1.05
4,19,5,1,5,0,95,1.33
4,19,5,1,6,0,132,0.0
4,19,5,1,7,0,262,1.66
4,19,5,1,8,1,520,0.32
4,19,5,1,9,1,642,1.6
4,19,5,1,10,1,495,1.22
4,19,5,1,11,1,276,2.44
4,19,5,1,12,0,125,0.0
4,19,5,1,13,0,96,3.99
4,19,5,1,14,0,88,3.41
4,19,5,1,15,0,152,0.46
4,19,5,1,16,0,233,0.0
4,19,5,1,17,1,425,0.0
4,19,5,1,18,1,592,4.61
4,19,5,1,19,1,566,1.9
4,19,5,1,20,1,369,2.04
4,19,5,1,21,0,243,1.07
4,19,5,1,22,0,128,0.07
4,19,5,1,23,0,97,0.34
4,20,6,1,0,0,86,0.67
4,20,6,1,1,0,92,1.38
4,20,6,1,2,0,86,2.62
4,20,6,1,3,0,87,2.31
4,20,6,1,4,0,89,0.0
4,20,6,1,5,0,103,0.61
4,20,6,1,6,0,137,0.97
4,20,6,1,7,0,264,1.4
4,20,6,1,8,1,458,3.74
4,20,6,1,9,1,588,1.78
4,20,6,1,10,1,445,2.18
4,20,6,1,11,1,276,1.69
4,20,6,1,12,0,127,0.0
4,20,6,1,13,0,100,2.63
4,20,6,1,14,0,87,2.73
4,20,6,1,15,0,134,0.53
4,20,6,1,16,0,231,0.0
4,20,6,1,17,1,461,0.68
4,20,6,1,18,1,558,3.72
4,20,6,1,19,1,506,0.0
4,20,6,1,20,1,426,2.14
4,20,6,1,21,0,248,0.54
4,20,6,1,22,0,157,0.29
4,20,6,1,23,0,92,0.0
4,21,0,0,0,0,155,1.54
4,21,0,0,1,0,169,0.0
4,21,0,0,2,0,151,1.27
4,21,0,0,3,0,161,0.65
4,21,0,0,4,0,162,0.0
4,21,0,0,5,0,192,2.26
4,21,0,0,6,0,224,0.0
4,21,0,0,7,0,453,2.83
4,21,0,0,8,1,785,2.64
4,21,0,0,9,1,1119,4.38
4,21,0,0,10,1,893,1.97
4,21,0,0,11,1,518,1.15
4,21,0,0,12,0,245,1.34
4,21,0,0,13,0,174,0.73
4,21,0,0,14,0,162,0.2
4,21,0,0,15,0,238,0.0
4,21,0,0,16,0,418,2.25
4,21,0,0,17,1,697,4.52
4,21,0,0,18,1,1193,2.9
4,21,0,0,19,1,1201,4.59
4,21,0,0,20,1,803,2.47
4,21,0,0,21,0,466,2.47
4,21,0,0,22,0,223,0.0
4,21,0,0,23,0,151,0.89
4,22,1,0,0,0,161,1.62
4,22,1,0,1,0,152,0.0
4,22,1,0,2,0,145,2.31
4,22,1,0,3,0,148,0.81
4,22,1,0,4,0,142,1.07
4,22,1,0,5,0,164,2.23
4,22,1,0,6,0,267,0.32
4,22,1,0,7,0,489,1.13
4,22,1,0,8,1,775,1.81
4,22,1,0,9,1,1096,4.87
4,22,1,0,10,1,885,3.09
4,22,1,0,11,1,531,2.22
4,22,1,0,12,0,266,0.0
4,22,1,0,13,0,119,0.9
4,22,1,0,14,0,153,0.29
4,22,1,0,15,0,232,3.31
4,22,1,0,16,0,448,2.04
4,22,1,0,17,1,829,3.87
4,22,1,0,18,1,1043,5.78
4,22,1,0,19,1,987,4.43
4,22,1,0,20,1,680,3.03
4,22,1,0,21,0,440,4.27
4,22,1,0,22,0,208,0.0
4,22,1,0,23,0,182,1.23
4,23,2,0,0,0,156,0.0
4,23,2,0,1,0,146,2.45
4,23,2,0,2,0,153,1.18
4,23,2,0,3,0,152,0.0
4,23,2,0,4,0,167,1.42
4,23,2,0,5,0,202,0.0
4,23,2,0,6,0,268,0.0
4,23,2,0,7,0,500,3.46
4,23,2,0,8,1,730,2.61
4,23,2,0,9,1,1031,3.07
4,23,2,0,10,1,902,5.29
4,23,2,0,11,1,489,2.26
4,23,2,0,12,0,254,1.02
4,23,2,0,13,0,158,2.29
4,23,2,0,14,0,177,1.3
4,23,2,0,15,0,223,0.2
4,23,2,0,16,0,428,0.0
4,23,2,0,17,1,672,1.79
4,23,2,0,18,1,1128,3.53
4,23,2,0,19,1,995,2.76
4,23,2,0,20,1,748,2.46
4,23,2,0,21,0,509,3.62
4,23,2,0,22,0,258,2.78
4,23,2,0,23,0,157,0.0
4,24,3,0,0,0,140,2.56
4,24,3,0,1,0,147,0.0
4,24,3,0,2,0,148,0.23
4,24,3,0,3,0,157,1.0
4,24,3,0,4,0,145,1.61
4,24,3,0,5,0,162,0.41
4,24,3,0,6,0,265,0.1
4,24,3,0,7,0,472,2.78
4,24,3,0,8,1,815,2.68
4,24,3,0,9,1,1127,7.59
4,24,3,0,10,1,917,4.38
4,24,3,0,11,1,515,0.45
4,24,3,0,12,0,254,0.97
4,24,3,0,13,0,177,0.88
4,24,3,0,14,0,178,0.24
4,24,3,0,15,0,239,0.0
4,24,3,0,16,0,423,3.78
4,24,3,0,17,1,797,3.16
4,24,3,0,18,1,1247,2.95
4,24,3,0,19,1,987,6.52
4,24,3,0,20,1,780,2.76
4,24,3,0,21,0,392,2.24
4,24,3,0,22,0,248,0.0
4,24,3,0,23,0,169,0.17
4,25,4,0,0,0,157,0.0
4,25,4,0,1,0,169,2.05
4,25,4,0,2,0,149,0.27
4,25,4,0,3,0,152,0.0
4,25,4,0,4,0,150,0.19
4,25,4,0,5,0,193,2.19
4,25,4,0,6,0,270,1.63
4,25,4,0,7,0,450,1.74
4,25,4,0,8,1,943,1.88
4,25,4,0,9,1,1134,8.02
4,25,4,0,10,1,949,5.92
4,25,4,0,11,1,503,3.46
4,25,4,0,12,0,237,2.14
4,25,4,0,13,0,182,1.16
4,25,4,0,14,0,191,0.0
4,25,4,0,15,0,235,1.08
4,25,4,0,16,0,398,1.93
4,25,4,0,17,1,670,4.25
4,25,4,0,18,1,1087,3.57
4,25,4,0,19,1,1011,3.69
4,25,4,0,20,1,819,4.1
4,25,4,0,21,0,409,0.37
4,25,4,0,22,0,251,0.0
4,25,4,0,23,0,172,0.87
4,26,5,1,0,0,86,1.63
4,26,5,1,1,0,76,0.0
4,26,5,1,2,0,80,3.02
4,26,5,1,3,0,98,3.14
4,26,5,1,4,0,84,0.0
4,26,5,1,5,0,76,0.0
4,26,5,1,6,0,136,2.49
4,26,5,1,7,0,291,1.51
4,26,5,1,8,1,447,0.35
4,26,5,1,9,1,605,3.47
4,26,5,1,10,1,496,0.43
4,26,5,1,11,1,286,1.78
4,26,5,1,12,0,126,0.0
4,26,5,1,13,0,100,0.05
4,26,5,1,14,0,107,1.18
4,26,5,1,15,0,126,0.49
4,26,5,1,16,0,240,0.0
4,26,5,1,17,1,396,2.64
4,26,5,1,18,1,636,3.45
4,26,5,1,19,1,668,1.86
4,26,5,1,20,1,484,0.58
4,26,5,1,21,0,219,0.0
4,26,5,1,22,0,126,0.0
4,26,5,1,23,0,98,0.76
4,27,6,1,0,0,76,0.0
4,27,6,1,1,0,82,0.0
4,27,6,1,2,0,78,0.0
4,27,6,1,3,0,94,0.66
4,27,6,1,4,0,90,0.0
4,27,6,1,5,0,103,2.36
4,27,6,1,6,0,116,0.0
4,27,6,1,7,0,282,2.09
4,27,6,1,8,1,455,1.36
4,27,6,1,9,1,565,2.43
4,27,6,1,10,1,527,0.95
4,27,6,1,11,1,293,0.0
4,27,6,1,12,0,129,1.74
4,27,6,1,13,0,102,1.69
4,27,6,1,14,0,85,0.0
4,27,6,1,15,0,139,0.62
4,27,6,1,16,0,218,1.56
4,27,6,1,17,1,403,4.3
4,27,6,1,18,1,669,3.58
4,27,6,1,19,1,660,2.74
4,27,6,1,20,1,453,4.03
4,27,6,1,21,0,243,0.59
4,27,6,1,22,0,113,0.33
4,27,6,1,23,0,100,1.82
4,28,0,0,0,0,160,0.0
4,28,0,0,1,0,129,0.0
4,28,0,0,2,0,150,0.13
4,28,0,0,3,0,162,3.63
4,28,0,0,4,0,157,0.3
4,28,0,0,5,0,167,0.85
4,28,0,0,6,0,235,1.12
4,28,0,0,7,0,512,2.36
4,28,0,0,8,1,907,4.28
4,28,0,0,9,1,926,4.66
4,28,0,0,10,1,828,1.67
4,28,0,0,11,1,451,2.45
4,28,0,0,12,0,247,0.0
4,28,0,0,13,0,180,0.0
4,28,0,0,14,0,175,1.06
4,28,0,0,15,0,255,3.69
4,28,0,0,16,0,386,1.47
4,28,0,0,17,1,760,3.69
4,28,0,0,18,1,1102,3.88
4,28,0,0,19,1,1045,2.51
4,28,0,0,20,1,838,4.04
4,28,0,0,21,0,466,1.4
4,28,0,0,22,0,226,0.0
4,28,0,0,23,0,176,0.0
4,29,1,0,0,0,177,0.0
4,29,1,0,1,0,157,2.98
4,29,1,0,2,0,161,0.91
4,29,1,0,3,0,142,0.0
4,29,1,0,4,0,165,2.92
4,29,1,0,5,0,165,0.0
4,29,1,0,6,0,202,0.0
4,29,1,0,7,0,490,4.36
4,29,1,0,8,1,922,4.15
4,29,1,0,9,1,1045,3.31
4,29,1,0,10,1,973,4.19
4,29,1,0,11,1,411,0.63
4,29,1,0,12,0,234,0.12
4,29,1,0,13,0,181,0.56
4,29,1,0,14,0,172,2.66
4,29,1,0,15,0,225,3.7
4,29,1,0,16,0,410,1.77
4,29,1,0,17,1,759,3.22
4,29,1,0,18,1,1122,5.14
4,29,1,0,19,1,1018,2.39
4,29,1,0,20,1,932,3.0
4,29,1,0,21,0,458,0.0
4,29,1,0,22,0,233,0.74
4,29,1,0,23,0,177,0.0
4,30,2,0,0,0,156,0.0
4,30,2,0,1,0,158,0.0
4,30,2,0,2,0,143,0.16
4,30,2,0,3,0,141,0.0
4,30,2,0,4,0,141,0.0
4,30,2,0,5,0,185,0.0
4,30,2,0,6,0,248,2.12
4,30,2,0,7,0,470,0.64
4,30,2,0,8,1,890,5.24
4,30,2,0,9,1,978,3.69
4,30,2,0,10,1,753,2.42
4,30,2,0,11,1,496,0.7
4,30,2,0,12,0,242,0.0
4,30,2,0,13,0,174,2.28
4,30,2,0,14,0,157,0.0
4,30,2,0,15,0,248,2.81
4,30,2,0,16,0,382,1.27
4,30,2,0,17,1,794,3.02
4,30,2,0,18,1,868,4.22
4,30,2,0,19,1,1215,5.03
4,30,2,0,20,1,713,2.08
4,30,2,0,21,0,495,3.34
4,30,2,0,22,0,250,1.53
4,30,2,0,23,0,162,0.35
4,31,3,0,0,0,153,1.44
4,31,3,0,1,0,172,2.37
4,31,3,0,2,0,136,0.88
4,31,3,0,3,0,163,1.58
4,31,3,0,4,0,148,4.96
4,31,3,0,5,0,153,0.0
4,31,3,0,6,0,256,4.2
4,31,3,0,7,0,461,1.45
